filename,width,height,class,xmin,ymin,xmax,ymax 
2560_image (26).png,256,256,headstone,25,221,35,248
2560_image (26).png,256,256,headstone,146,82,156,109
2560_image (26).png,256,256,headstone,148,97,158,124
2560_image (26).png,256,256,headstone,150,112,159,139
2560_image (26).png,256,256,headstone,151,126,161,153
2560_image (26).png,256,256,headstone,153,141,163,168
2560_image (26).png,256,256,headstone,153,155,163,182
2560_image (26).png,256,256,headstone,154,171,164,198
2560_image (26).png,256,256,headstone,156,186,166,213
2560_image (26).png,256,256,headstone,195,3,205,30
2560_image (26).png,256,256,headstone,197,26,207,53
2560_image (26).png,256,256,headstone,200,56,210,83
2560_image (26).png,256,256,headstone,204,84,213,111
2560_image (26).png,256,256,headstone,207,114,217,141
2560_image (26).png,256,256,headstone,208,143,218,170
2560_image (26).png,256,256,headstone,213,172,223,199
2560_image (26).png,256,256,headstone,215,202,225,229
2560_image (26).png,256,256,headstone,218,231,228,258
2560_image (26).png,256,256,headstone,158,201,168,228
2560_image (26).png,256,256,headstone,159,213,169,240
2560_image (26).png,256,256,headstone,163,229,172,256
2560_image (26).png,256,256,headstone,161,242,171,269
2560_image (3).png,256,256,headstone,236,24,257,47
2560_image (3).png,256,256,headstone,-6,77,12,95
2560_image (3).png,256,256,headstone,-1,138,17,157
2560_image (3).png,256,256,headstone,5,201,21,220
2560_image (3).png,256,256,headstone,10,88,27,107
2560_image (3).png,256,256,headstone,16,152,32,170
2560_image (3).png,256,256,headstone,21,39,38,58
2560_image (3).png,256,256,headstone,21,212,38,230
2560_image (3).png,256,256,headstone,34,0,51,12
2560_image (3).png,256,256,headstone,32,161,49,182
2560_image (3).png,256,256,headstone,37,52,55,70
2560_image (3).png,256,256,headstone,36,223,53,242
2560_image (3).png,256,256,headstone,50,6,67,24
2560_image (3).png,256,256,headstone,47,174,64,192
2560_image (3).png,256,256,headstone,55,64,71,82
2560_image (3).png,256,256,headstone,53,234,71,255
2560_image (3).png,256,256,headstone,58,125,77,143
2560_image (3).png,256,256,headstone,66,18,84,36
2560_image (3).png,256,256,headstone,64,186,81,205
2560_image (3).png,256,256,headstone,71,76,88,94
2560_image (3).png,256,256,headstone,75,137,93,156
2560_image (3).png,256,256,headstone,82,29,99,50
2560_image (3).png,256,256,headstone,80,197,97,218
2560_image (3).png,256,256,headstone,86,88,103,106
2560_image (3).png,256,256,headstone,90,149,108,168
2560_image (3).png,256,256,headstone,99,43,117,61
2560_image (3).png,256,256,headstone,97,209,114,230
2560_image (3).png,256,256,headstone,102,98,120,117
2560_image (3).png,256,256,headstone,107,162,126,180
2560_image (3).png,256,256,headstone,110,1,128,10
2560_image (3).png,256,256,headstone,111,223,130,241
2560_image (3).png,256,256,headstone,122,172,141,193
2560_image (3).png,256,256,headstone,126,6,144,24
2560_image (3).png,256,256,headstone,130,235,147,254
2560_image (3).png,256,256,headstone,132,67,149,85
2560_image (3).png,256,256,headstone,139,186,157,204
2560_image (3).png,256,256,headstone,143,18,160,36
2560_image (3).png,256,256,headstone,156,195,175,215
2560_image (3).png,256,256,headstone,160,30,177,49
2560_image (3).png,256,256,headstone,167,146,186,166
2560_image (3).png,256,256,headstone,177,41,193,61
2560_image (3).png,256,256,headstone,182,104,199,122
2560_image (3).png,256,256,headstone,188,1,206,10
2560_image (3).png,256,256,headstone,192,53,211,73
2560_image (3).png,256,256,headstone,197,116,216,134
2560_image (3).png,256,256,headstone,205,1,223,21
2560_image (3).png,256,256,headstone,214,128,232,147
2560_image (3).png,256,256,headstone,221,14,240,32
2560_image (3).png,256,256,headstone,225,79,242,97
2560_image (3).png,256,256,headstone,229,140,247,159
2560_image (3).png,256,256,headstone,242,89,260,108
2560_image (3).png,256,256,headstone,27,101,43,119
2560_image (3).png,256,256,headstone,114,55,132,74
2560_image (3).png,256,256,headstone,118,112,137,131
2560_image (3).png,256,256,headstone,136,122,153,142
2560_image (3).png,256,256,headstone,146,79,165,98
2560_image (3).png,256,256,headstone,151,136,169,155
2560_image (3).png,256,256,headstone,184,158,202,179
2560_image (3).png,256,256,headstone,207,64,226,84
2560_image (3).png,256,256,headstone,42,112,61,133
2560_image (3).png,256,256,headstone,164,91,182,111
2560_image (32).png,256,256,headstone,58,94,67,118
2560_image (32).png,256,256,headstone,71,92,81,116
2560_image (32).png,256,256,headstone,85,92,95,116
2560_image (32).png,256,256,headstone,98,91,107,115
2560_image (32).png,256,256,headstone,112,90,121,114
2560_image (32).png,256,256,headstone,112,104,121,128
2560_image (32).png,256,256,headstone,99,105,109,129
2560_image (32).png,256,256,headstone,85,106,95,130
2560_image (32).png,256,256,headstone,71,106,81,130
2560_image (32).png,256,256,headstone,58,107,67,131
2560_image (32).png,256,256,headstone,58,122,67,146
2560_image (32).png,256,256,headstone,71,121,81,145
2560_image (32).png,256,256,headstone,86,120,95,144
2560_image (32).png,256,256,headstone,99,119,109,143
2560_image (32).png,256,256,headstone,113,118,123,142
2560_image (32).png,256,256,headstone,114,133,123,157
2560_image (32).png,256,256,headstone,100,134,109,158
2560_image (32).png,256,256,headstone,86,134,95,158
2560_image (32).png,256,256,headstone,72,135,81,159
2560_image (32).png,256,256,headstone,59,136,69,160
2560_image (32).png,256,256,headstone,59,152,69,176
2560_image (32).png,256,256,headstone,72,150,81,174
2560_image (32).png,256,256,headstone,87,150,97,174
2560_image (32).png,256,256,headstone,100,149,109,173
2560_image (32).png,256,256,headstone,114,148,123,172
2560_image (32).png,256,256,headstone,114,163,123,187
2560_image (32).png,256,256,headstone,100,164,109,188
2560_image (32).png,256,256,headstone,87,165,97,189
2560_image (32).png,256,256,headstone,73,165,83,189
2560_image (32).png,256,256,headstone,74,180,83,204
2560_image (32).png,256,256,headstone,87,179,97,203
2560_image (32).png,256,256,headstone,101,179,111,203
2560_image (32).png,256,256,headstone,115,177,125,201
2560_image (32).png,256,256,headstone,115,192,125,216
2560_image (32).png,256,256,headstone,102,192,111,216
2560_image (32).png,256,256,headstone,88,193,97,217
2560_image (32).png,256,256,headstone,74,194,83,218
2560_image (32).png,256,256,headstone,74,208,83,232
2560_image (32).png,256,256,headstone,88,208,97,232
2560_image (32).png,256,256,headstone,102,207,111,231
2560_image (32).png,256,256,headstone,116,207,125,231
2560_image (32).png,256,256,headstone,117,221,127,245
2560_image (32).png,256,256,headstone,103,222,113,246
2560_image (32).png,256,256,headstone,89,222,99,246
2560_image (32).png,256,256,headstone,74,223,83,247
2560_image (32).png,256,256,headstone,75,238,85,262
2560_image (32).png,256,256,headstone,89,237,99,261
2560_image (32).png,256,256,headstone,103,236,113,260
2560_image (32).png,256,256,headstone,117,235,127,259
2560_image (32).png,256,256,headstone,205,129,217,157
2560_image (32).png,256,256,headstone,201,71,213,99
2560_image (32).png,256,256,headstone,129,152,141,180
2560_image (32).png,256,256,headstone,129,171,141,199
2560_image (32).png,256,256,headstone,131,190,143,218
2560_image (32).png,256,256,headstone,131,211,143,239
2560_image (32).png,256,256,headstone,131,231,143,259
2560_image (32).png,256,256,headstone,165,111,177,139
2560_image (32).png,256,256,headstone,165,130,177,158
2560_image (32).png,256,256,headstone,167,151,179,179
2560_image (32).png,256,256,headstone,167,170,179,198
2560_image (32).png,256,256,headstone,169,190,181,218
2560_image (32).png,256,256,headstone,169,209,180,236
2560_image (32).png,256,256,headstone,170,230,182,257
2560_image (32).png,256,256,headstone,240,93,254,133
2560_image (32).png,256,256,headstone,203,110,215,138
2560_image (32).png,256,256,headstone,206,148,218,175
2560_image (32).png,256,256,headstone,206,169,218,196
2560_image (32).png,256,256,headstone,207,188,218,215
2560_image (32).png,256,256,headstone,208,207,220,234
2560_image (32).png,256,256,headstone,210,227,222,254
2560_image (32).png,256,256,headstone,239,49,251,77
2560_image (32).png,256,256,headstone,239,69,251,97
2560_image (32).png,256,256,headstone,244,127,255,154
2560_image (32).png,256,256,headstone,244,146,255,173
2560_image (32).png,256,256,headstone,246,167,258,194
2560_image (32).png,256,256,headstone,246,187,257,214
2560_image (32).png,256,256,headstone,246,205,258,232
2560_image (32).png,256,256,headstone,248,225,260,252
2560_image (33).png,256,256,headstone,-3,5,5,32
2560_image (33).png,256,256,headstone,-3,-1,5,11
2560_image (33).png,256,256,headstone,10,-1,19,11
2560_image (33).png,256,256,headstone,23,-1,32,11
2560_image (33).png,256,256,headstone,36,-1,45,11
2560_image (33).png,256,256,headstone,49,-1,58,11
2560_image (33).png,256,256,headstone,75,-2,84,14
2560_image (33).png,256,256,headstone,10,5,19,32
2560_image (33).png,256,256,headstone,23,5,32,32
2560_image (33).png,256,256,headstone,36,5,45,32
2560_image (33).png,256,256,headstone,49,4,58,31
2560_image (33).png,256,256,headstone,62,4,71,31
2560_image (33).png,256,256,headstone,12,21,28,40
2560_image (33).png,256,256,headstone,5,31,14,58
2560_image (33).png,256,256,headstone,18,31,27,58
2560_image (33).png,256,256,headstone,32,31,41,58
2560_image (33).png,256,256,headstone,49,30,58,57
2560_image (33).png,256,256,headstone,62,30,71,57
2560_image (33).png,256,256,headstone,62,44,71,71
2560_image (33).png,256,256,headstone,49,45,58,72
2560_image (33).png,256,256,headstone,35,45,44,72
2560_image (33).png,256,256,headstone,19,45,28,72
2560_image (33).png,256,256,headstone,5,46,14,73
2560_image (33).png,256,256,headstone,5,61,14,88
2560_image (33).png,256,256,headstone,18,60,27,87
2560_image (33).png,256,256,headstone,35,60,44,87
2560_image (33).png,256,256,headstone,49,60,58,87
2560_image (33).png,256,256,headstone,62,59,71,86
2560_image (33).png,256,256,headstone,62,72,71,99
2560_image (33).png,256,256,headstone,49,73,58,100
2560_image (33).png,256,256,headstone,35,73,44,100
2560_image (33).png,256,256,headstone,19,74,28,101
2560_image (33).png,256,256,headstone,5,75,14,102
2560_image (33).png,256,256,headstone,5,89,14,116
2560_image (33).png,256,256,headstone,18,89,27,116
2560_image (33).png,256,256,headstone,35,88,44,115
2560_image (33).png,256,256,headstone,49,88,58,115
2560_image (33).png,256,256,headstone,62,87,71,114
2560_image (33).png,256,256,headstone,62,102,71,129
2560_image (33).png,256,256,headstone,49,103,58,130
2560_image (33).png,256,256,headstone,35,103,44,130
2560_image (33).png,256,256,headstone,19,103,28,130
2560_image (33).png,256,256,headstone,5,104,14,131
2560_image (33).png,256,256,headstone,5,118,14,145
2560_image (33).png,256,256,headstone,19,118,28,145
2560_image (33).png,256,256,headstone,35,117,44,144
2560_image (33).png,256,256,headstone,49,118,58,145
2560_image (33).png,256,256,headstone,62,117,71,144
2560_image (33).png,256,256,headstone,62,131,71,159
2560_image (33).png,256,256,headstone,49,132,58,160
2560_image (33).png,256,256,headstone,35,132,44,160
2560_image (33).png,256,256,headstone,19,133,28,161
2560_image (33).png,256,256,headstone,5,133,14,161
2560_image (33).png,256,256,headstone,5,149,14,176
2560_image (33).png,256,256,headstone,19,149,28,176
2560_image (33).png,256,256,headstone,35,148,44,175
2560_image (33).png,256,256,headstone,49,148,58,175
2560_image (33).png,256,256,headstone,62,146,71,174
2560_image (33).png,256,256,headstone,62,162,71,189
2560_image (33).png,256,256,headstone,49,162,58,189
2560_image (33).png,256,256,headstone,35,162,44,189
2560_image (33).png,256,256,headstone,19,163,28,190
2560_image (33).png,256,256,headstone,5,163,14,190
2560_image (33).png,256,256,headstone,5,178,14,205
2560_image (33).png,256,256,headstone,19,178,28,205
2560_image (33).png,256,256,headstone,35,177,44,204
2560_image (33).png,256,256,headstone,49,177,58,204
2560_image (33).png,256,256,headstone,62,176,71,203
2560_image (33).png,256,256,headstone,62,190,71,217
2560_image (33).png,256,256,headstone,49,191,58,218
2560_image (33).png,256,256,headstone,35,191,44,218
2560_image (33).png,256,256,headstone,22,192,31,219
2560_image (33).png,256,256,headstone,7,192,17,219
2560_image (33).png,256,256,headstone,19,207,28,234
2560_image (33).png,256,256,headstone,36,206,45,233
2560_image (33).png,256,256,headstone,49,206,58,233
2560_image (33).png,256,256,headstone,65,205,74,232
2560_image (33).png,256,256,headstone,62,219,71,246
2560_image (33).png,256,256,headstone,49,219,58,246
2560_image (33).png,256,256,headstone,36,220,45,247
2560_image (33).png,256,256,headstone,22,221,31,248
2560_image (33).png,256,256,headstone,22,235,31,262
2560_image (33).png,256,256,headstone,36,235,45,262
2560_image (33).png,256,256,headstone,49,234,58,261
2560_image (33).png,256,256,headstone,62,234,71,261
2560_image (33).png,256,256,headstone,195,188,205,221
2560_image (33).png,256,256,headstone,116,121,126,155
2560_image (33).png,256,256,headstone,192,52,206,99
2560_image (33).png,256,256,headstone,77,101,87,138
2560_image (33).png,256,256,headstone,87,107,96,130
2560_image (33).png,256,256,headstone,115,12,124,35
2560_image (33).png,256,256,headstone,77,14,87,37
2560_image (33).png,256,256,headstone,77,33,87,56
2560_image (33).png,256,256,headstone,77,56,87,79
2560_image (33).png,256,256,headstone,77,77,87,100
2560_image (33).png,256,256,headstone,79,134,88,158
2560_image (33).png,256,256,headstone,79,156,88,179
2560_image (33).png,256,256,headstone,80,175,89,198
2560_image (33).png,256,256,headstone,80,194,89,217
2560_image (33).png,256,256,headstone,80,214,89,237
2560_image (33).png,256,256,headstone,80,232,89,255
2560_image (33).png,256,256,headstone,116,-1,123,11
2560_image (33).png,256,256,headstone,154,0,163,8
2560_image (33).png,256,256,headstone,192,0,203,8
2560_image (33).png,256,256,headstone,115,33,124,56
2560_image (33).png,256,256,headstone,115,54,124,77
2560_image (33).png,256,256,headstone,115,76,124,99
2560_image (33).png,256,256,headstone,115,95,124,118
2560_image (33).png,256,256,headstone,115,154,124,177
2560_image (33).png,256,256,headstone,118,174,127,197
2560_image (33).png,256,256,headstone,118,213,127,236
2560_image (33).png,256,256,headstone,118,233,127,256
2560_image (33).png,256,256,headstone,154,12,163,35
2560_image (33).png,256,256,headstone,154,31,163,54
2560_image (33).png,256,256,headstone,154,53,163,76
2560_image (33).png,256,256,headstone,154,74,163,97
2560_image (33).png,256,256,headstone,154,95,163,118
2560_image (33).png,256,256,headstone,154,114,163,137
2560_image (33).png,256,256,headstone,154,133,163,157
2560_image (33).png,256,256,headstone,154,154,163,177
2560_image (33).png,256,256,headstone,154,174,163,197
2560_image (33).png,256,256,headstone,154,192,163,215
2560_image (33).png,256,256,headstone,157,212,166,235
2560_image (33).png,256,256,headstone,158,230,167,253
2560_image (33).png,256,256,headstone,193,10,202,33
2560_image (33).png,256,256,headstone,193,31,202,54
2560_image (33).png,256,256,headstone,193,94,202,117
2560_image (33).png,256,256,headstone,196,112,205,135
2560_image (33).png,256,256,headstone,193,132,202,155
2560_image (33).png,256,256,headstone,196,153,205,176
2560_image (33).png,256,256,headstone,196,171,205,194
2560_image (33).png,256,256,headstone,196,211,205,234
2560_image (33).png,256,256,headstone,196,229,205,252
2560_image (33).png,256,256,headstone,232,69,244,102
2560_image (33).png,256,256,headstone,232,125,251,163
2560_image (33).png,256,256,headstone,232,167,241,200
2560_image (33).png,256,256,headstone,232,9,241,32
2560_image (33).png,256,256,headstone,232,30,241,53
2560_image (33).png,256,256,headstone,232,51,241,74
2560_image (33).png,256,256,headstone,232,92,241,115
2560_image (33).png,256,256,headstone,232,112,241,135
2560_image (33).png,256,256,headstone,232,152,241,175
2560_image (33).png,256,256,headstone,232,191,241,214
2560_image (33).png,256,256,headstone,232,210,241,233
2560_image (33).png,256,256,headstone,234,228,244,251
2560_image (34).png,256,256,headstone,30,-1,38,20
2560_image (34).png,256,256,headstone,31,20,39,42
2560_image (34).png,256,256,headstone,31,41,39,63
2560_image (34).png,256,256,headstone,31,63,39,85
2560_image (34).png,256,256,headstone,31,85,39,107
2560_image (34).png,256,256,headstone,31,106,39,128
2560_image (34).png,256,256,headstone,32,128,40,150
2560_image (34).png,256,256,headstone,34,151,42,173
2560_image (34).png,256,256,headstone,34,171,42,193
2560_image (34).png,256,256,headstone,32,193,40,215
2560_image (34).png,256,256,headstone,75,-2,83,19
2560_image (34).png,256,256,headstone,77,19,85,41
2560_image (34).png,256,256,headstone,78,40,85,62
2560_image (34).png,256,256,headstone,78,62,85,84
2560_image (34).png,256,256,headstone,78,84,85,106
2560_image (34).png,256,256,headstone,78,105,85,127
2560_image (34).png,256,256,headstone,78,128,86,150
2560_image (34).png,256,256,headstone,78,149,86,171
2560_image (34).png,256,256,headstone,79,172,87,194
2560_image (34).png,256,256,headstone,79,194,87,216
2560_image (34).png,256,256,headstone,79,215,87,237
2560_image (34).png,256,256,headstone,121,-2,129,19
2560_image (34).png,256,256,headstone,122,17,130,39
2560_image (34).png,256,256,headstone,122,40,130,62
2560_image (34).png,256,256,headstone,122,62,130,84
2560_image (34).png,256,256,headstone,124,83,132,105
2560_image (34).png,256,256,headstone,124,105,132,127
2560_image (34).png,256,256,headstone,124,128,132,150
2560_image (34).png,256,256,headstone,125,149,132,171
2560_image (34).png,256,256,headstone,125,171,133,193
2560_image (34).png,256,256,headstone,125,192,133,214
2560_image (34).png,256,256,headstone,125,213,133,235
2560_image (34).png,256,256,headstone,168,-3,175,18
2560_image (34).png,256,256,headstone,168,18,176,40
2560_image (34).png,256,256,headstone,168,39,176,61
2560_image (34).png,256,256,headstone,168,60,176,82
2560_image (34).png,256,256,headstone,170,83,178,105
2560_image (34).png,256,256,headstone,170,105,178,127
2560_image (34).png,256,256,headstone,171,126,179,148
2560_image (34).png,256,256,headstone,170,149,178,171
2560_image (34).png,256,256,headstone,171,169,179,191
2560_image (34).png,256,256,headstone,172,192,179,214
2560_image (34).png,256,256,headstone,172,213,179,235
2560_image (34).png,256,256,headstone,215,-2,222,19
2560_image (34).png,256,256,headstone,214,16,222,38
2560_image (34).png,256,256,headstone,215,37,223,59
2560_image (34).png,256,256,headstone,215,59,222,81
2560_image (34).png,256,256,headstone,215,81,223,103
2560_image (34).png,256,256,headstone,215,104,223,126
2560_image (34).png,256,256,headstone,217,127,225,149
2560_image (34).png,256,256,headstone,217,147,225,169
2560_image (34).png,256,256,headstone,217,169,225,191
2560_image (34).png,256,256,headstone,218,191,226,213
2560_image (34).png,256,256,headstone,218,213,226,235
2560_image (35).png,256,256,headstone,52,39,66,56
2560_image (35).png,256,256,headstone,89,31,103,48
2560_image (35).png,256,256,headstone,59,56,73,73
2560_image (35).png,256,256,headstone,46,70,60,87
2560_image (35).png,256,256,headstone,39,84,53,101
2560_image (35).png,256,256,headstone,60,83,74,100
2560_image (35).png,256,256,headstone,86,82,100,99
2560_image (35).png,256,256,headstone,90,56,104,73
2560_image (35).png,256,256,headstone,112,56,126,73
2560_image (35).png,256,256,headstone,205,26,219,43
2560_image (35).png,256,256,headstone,205,50,219,67
2560_image (35).png,256,256,headstone,233,48,247,65
2560_image (35).png,256,256,headstone,233,72,247,89
2560_image (35).png,256,256,headstone,135,28,148,46
2560_image (35).png,256,256,headstone,159,26,173,44
2560_image (35).png,256,256,headstone,-6,158,6,176
2560_image (35).png,256,256,headstone,-3,206,9,224
2560_image (35).png,256,256,headstone,16,107,29,125
2560_image (35).png,256,256,headstone,17,156,30,174
2560_image (35).png,256,256,headstone,20,206,33,224
2560_image (35).png,256,256,headstone,40,106,53,124
2560_image (35).png,256,256,headstone,43,156,56,174
2560_image (35).png,256,256,headstone,44,205,57,223
2560_image (35).png,256,256,headstone,64,106,78,124
2560_image (35).png,256,256,headstone,68,153,81,171
2560_image (35).png,256,256,headstone,68,203,81,221
2560_image (35).png,256,256,headstone,88,103,101,121
2560_image (35).png,256,256,headstone,91,152,105,170
2560_image (35).png,256,256,headstone,92,201,105,219
2560_image (35).png,256,256,headstone,112,78,125,96
2560_image (35).png,256,256,headstone,113,101,126,119
2560_image (35).png,256,256,headstone,113,151,126,169
2560_image (35).png,256,256,headstone,116,199,129,217
2560_image (35).png,256,256,headstone,135,50,149,68
2560_image (35).png,256,256,headstone,136,77,149,95
2560_image (35).png,256,256,headstone,138,99,151,117
2560_image (35).png,256,256,headstone,139,150,152,168
2560_image (35).png,256,256,headstone,139,199,152,217
2560_image (35).png,256,256,headstone,159,49,173,67
2560_image (35).png,256,256,headstone,162,75,175,93
2560_image (35).png,256,256,headstone,163,98,176,116
2560_image (35).png,256,256,headstone,163,149,176,167
2560_image (35).png,256,256,headstone,166,197,179,215
2560_image (35).png,256,256,headstone,167,245,180,263
2560_image (35).png,256,256,headstone,184,24,197,42
2560_image (35).png,256,256,headstone,183,73,197,91
2560_image (35).png,256,256,headstone,183,50,197,68
2560_image (35).png,256,256,headstone,186,97,199,115
2560_image (35).png,256,256,headstone,187,145,200,163
2560_image (35).png,256,256,headstone,189,195,202,213
2560_image (35).png,256,256,headstone,191,245,204,263
2560_image (35).png,256,256,headstone,207,71,220,89
2560_image (35).png,256,256,headstone,210,97,223,115
2560_image (35).png,256,256,headstone,211,146,224,164
2560_image (35).png,256,256,headstone,213,194,227,212
2560_image (35).png,256,256,headstone,216,243,229,261
2560_image (35).png,256,256,headstone,234,94,247,112
2560_image (35).png,256,256,headstone,237,142,250,160
2560_image (35).png,256,256,headstone,238,193,251,211
2560_image (35).png,256,256,headstone,238,243,251,261
2560_image (37).png,256,256,headstone,28,184,38,206
2560_image (37).png,256,256,headstone,46,227,56,249
2560_image (37).png,256,256,headstone,72,165,82,187
2560_image (37).png,256,256,headstone,81,187,91,209
2560_image (37).png,256,256,headstone,90,211,100,230
2560_image (37).png,256,256,headstone,100,231,111,253
2560_image (37).png,256,256,headstone,126,169,137,188
2560_image (37).png,256,256,headstone,137,190,147,212
2560_image (37).png,256,256,headstone,146,214,156,233
2560_image (37).png,256,256,headstone,156,235,166,257
2560_image (37).png,256,256,headstone,170,150,181,169
2560_image (37).png,256,256,headstone,181,172,191,191
2560_image (37).png,256,256,headstone,190,193,200,215
2560_image (37).png,256,256,headstone,199,218,209,237
2560_image (37).png,256,256,headstone,208,239,218,261
2560_image (37).png,256,256,headstone,205,107,216,129
2560_image (37).png,256,256,headstone,217,130,227,152
2560_image (37).png,256,256,headstone,225,153,235,172
2560_image (37).png,256,256,headstone,234,176,244,195
2560_image (37).png,256,256,headstone,243,199,253,218
2560_image (38).png,256,256,headstone,-2,158,6,177
2560_image (38).png,256,256,headstone,5,180,14,199
2560_image (38).png,256,256,headstone,12,203,21,222
2560_image (38).png,256,256,headstone,25,226,34,244
2560_image (38).png,256,256,headstone,4,49,13,68
2560_image (38).png,256,256,headstone,12,72,21,90
2560_image (38).png,256,256,headstone,22,94,32,113
2560_image (38).png,256,256,headstone,33,117,42,135
2560_image (38).png,256,256,headstone,40,139,49,158
2560_image (38).png,256,256,headstone,49,161,59,180
2560_image (38).png,256,256,headstone,60,184,69,203
2560_image (38).png,256,256,headstone,79,229,88,248
2560_image (38).png,256,256,headstone,40,8,49,26
2560_image (38).png,256,256,headstone,46,30,55,49
2560_image (38).png,256,256,headstone,56,52,66,71
2560_image (38).png,256,256,headstone,67,75,76,94
2560_image (38).png,256,256,headstone,76,97,86,116
2560_image (38).png,256,256,headstone,86,119,95,138
2560_image (38).png,256,256,headstone,94,143,103,162
2560_image (38).png,256,256,headstone,104,164,114,183
2560_image (38).png,256,256,headstone,115,187,124,206
2560_image (38).png,256,256,headstone,122,210,131,228
2560_image (38).png,256,256,headstone,134,232,143,251
2560_image (38).png,256,256,headstone,94,13,103,32
2560_image (38).png,256,256,headstone,101,33,110,52
2560_image (38).png,256,256,headstone,122,78,131,97
2560_image (38).png,256,256,headstone,131,102,141,120
2560_image (38).png,256,256,headstone,141,123,150,142
2560_image (38).png,256,256,headstone,149,146,158,164
2560_image (38).png,256,256,headstone,159,168,169,187
2560_image (38).png,256,256,headstone,169,190,178,209
2560_image (38).png,256,256,headstone,176,213,185,232
2560_image (38).png,256,256,headstone,186,235,196,254
2560_image (38).png,256,256,headstone,148,17,157,36
2560_image (38).png,256,256,headstone,156,39,165,58
2560_image (38).png,256,256,headstone,165,61,175,80
2560_image (38).png,256,256,headstone,176,82,185,101
2560_image (38).png,256,256,headstone,183,103,192,122
2560_image (38).png,256,256,headstone,204,149,213,167
2560_image (38).png,256,256,headstone,213,172,223,191
2560_image (38).png,256,256,headstone,223,196,232,215
2560_image (38).png,256,256,headstone,231,216,240,235
2560_image (38).png,256,256,headstone,241,241,251,260
2560_image (38).png,256,256,headstone,190,-2,199,16
2560_image (38).png,256,256,headstone,202,17,211,36
2560_image (38).png,256,256,headstone,210,42,219,61
2560_image (38).png,256,256,headstone,220,63,230,82
2560_image (38).png,256,256,headstone,230,86,239,104
2560_image (38).png,256,256,headstone,238,107,247,126
2560_image (38).png,256,256,headstone,245,-1,254,17
2560_image (4).png,256,256,headstone,250,240,259,248
2560_image (4).png,256,256,headstone,234,228,243,237
2560_image (4).png,256,256,headstone,247,181,254,187
2560_image (4).png,256,256,headstone,218,218,227,224
2560_image (40).png,256,256,headstone,10,225,19,247
2560_image (40).png,256,256,headstone,0,203,9,222
2560_image (40).png,256,256,headstone,0,72,8,94
2560_image (40).png,256,256,headstone,9,95,18,114
2560_image (40).png,256,256,headstone,18,117,26,139
2560_image (40).png,256,256,headstone,28,140,36,159
2560_image (40).png,256,256,headstone,36,161,45,180
2560_image (40).png,256,256,headstone,46,185,55,204
2560_image (40).png,256,256,headstone,55,206,64,225
2560_image (40).png,256,256,headstone,51,75,60,97
2560_image (40).png,256,256,headstone,44,53,52,72
2560_image (40).png,256,256,headstone,35,32,44,51
2560_image (40).png,256,256,headstone,25,8,34,27
2560_image (40).png,256,256,headstone,246,-2,255,15
2560_image (40).png,256,256,headstone,228,80,236,99
2560_image (40).png,256,256,headstone,225,239,234,258
2560_image (40).png,256,256,headstone,248,125,256,144
2560_image (41).png,256,256,headstone,57,35,65,54
2560_image (41).png,256,256,headstone,60,47,69,66
2560_image (41).png,256,256,headstone,64,58,72,77
2560_image (41).png,256,256,headstone,77,55,86,74
2560_image (41).png,256,256,headstone,72,42,80,61
2560_image (41).png,256,256,headstone,67,31,75,50
2560_image (41).png,256,256,headstone,63,20,71,39
2560_image (41).png,256,256,headstone,69,4,77,23
2560_image (41).png,256,256,headstone,80,-1,89,17
2560_image (41).png,256,256,headstone,83,10,92,29
2560_image (41).png,256,256,headstone,74,15,82,34
2560_image (41).png,256,256,headstone,78,25,86,44
2560_image (41).png,256,256,headstone,89,20,97,39
2560_image (41).png,256,256,headstone,90,119,99,142
2560_image (41).png,256,256,headstone,72,77,81,96
2560_image (41).png,256,256,headstone,79,98,88,117
2560_image (41).png,256,256,headstone,105,35,114,54
2560_image (41).png,256,256,headstone,115,57,124,76
2560_image (41).png,256,256,headstone,125,80,134,99
2560_image (41).png,256,256,headstone,64,185,73,204
2560_image (41).png,256,256,headstone,73,208,82,227
2560_image (41).png,256,256,headstone,82,229,91,248
2560_image (41).png,256,256,headstone,99,143,108,162
2560_image (41).png,256,256,headstone,108,165,117,184
2560_image (41).png,256,256,headstone,117,189,126,208
2560_image (41).png,256,256,headstone,126,212,135,231
2560_image (41).png,256,256,headstone,135,233,144,252
2560_image (41).png,256,256,headstone,141,-2,150,14
2560_image (41).png,256,256,headstone,150,17,159,36
2560_image (41).png,256,256,headstone,159,39,168,58
2560_image (41).png,256,256,headstone,143,125,152,144
2560_image (41).png,256,256,headstone,152,148,161,167
2560_image (41).png,256,256,headstone,161,170,170,189
2560_image (41).png,256,256,headstone,172,192,181,211
2560_image (41).png,256,256,headstone,181,215,190,234
2560_image (41).png,256,256,headstone,190,238,199,257
2560_image (41).png,256,256,headstone,170,62,179,81
2560_image (41).png,256,256,headstone,179,85,188,104
2560_image (41).png,256,256,headstone,188,107,197,126
2560_image (41).png,256,256,headstone,197,130,206,149
2560_image (41).png,256,256,headstone,206,152,215,171
2560_image (41).png,256,256,headstone,217,175,226,194
2560_image (41).png,256,256,headstone,226,197,235,216
2560_image (41).png,256,256,headstone,244,241,252,260
2560_image (41).png,256,256,headstone,241,112,250,131
2560_image (41).png,256,256,headstone,232,89,241,108
2560_image (41).png,256,256,headstone,223,66,232,85
